name,threads,time
max-left-strip,15,0.106715
max-left-strip,16,0.1125
max-left-strip,17,0.106303
max-left-strip,18,0.09858
max-left-strip,19,0.0995156
max-left-strip,20,0.0914024
max-left-strip,21,0.082609
max-left-strip,22,0.0825212
max-left-strip,23,0.0790694
max-left-strip,24,0.0763322
max-left-strip,25,0.0757578
max-left-strip,26,0.0756774
max-left-strip,27,0.0735214
max-left-strip,28,0.0734258
max-left-strip,29,0.0740054
max-left-strip,30,0.0720844
max-left-strip,31,0.073486
max-left-strip,32,0.0740992
max-left-strip,33,0.0790578
max-left-strip,34,0.0831172
max-left-strip,35,0.0842936
max-left-strip,36,0.0851988
max-left-strip,37,0.0887688
max-left-strip,38,0.089288
max-left-strip,39,0.0942896
max-left-strip,40,0.101799
max-left-strip,41,0.101208
max-left-strip,42,0.0975258
max-left-strip,43,0.102664
max-left-strip,44,0.103127
max-left-strip,45,0.0964182
max-left-strip,46,0.102919
max-left-strip,47,0.10114
max-left-strip,48,0.105404
max-left-strip,49,0.103112
max-left-strip,50,0.12115
max-left-strip,51,0.117595
max-left-strip,52,0.120753
max-left-strip,53,0.115583
max-left-strip,54,0.112762
max-left-strip,55,0.11617
max-left-strip,56,0.117979
max-left-strip,57,0.124057
max-left-strip,58,0.124301
max-left-strip,59,0.118101
max-left-strip,60,0.123303
max-left-strip,61,0.122636
max-left-strip,62,0.116349
max-left-strip,63,0.114314
max-left-strip,64,0.124485
max-left-strip,0,0.597439
max-left-strip,1,0.652779
max-left-strip,2,0.341475
max-left-strip,3,0.266888
max-left-strip,4,0.232484
max-left-strip,5,0.187773
max-left-strip,6,0.162349
max-left-strip,7,0.150773
max-left-strip,8,0.138186
max-left-strip,9,0.12504
max-left-strip,10,0.11823
max-left-strip,11,0.110784
max-left-strip,12,0.111282
max-left-strip,13,0.11366
max-left-strip,14,0.106765
max-left-strip,15,0.109505
max-left-strip,16,0.10482
max-left-strip,17,0.087106
max-left-strip,18,0.0950972
max-left-strip,19,0.093464
max-left-strip,20,0.0871092
max-left-strip,21,0.090192
max-left-strip,22,0.077099
max-left-strip,23,0.0787392
max-left-strip,24,0.0755622
max-left-strip,25,0.074834
max-left-strip,26,0.0752956
max-left-strip,27,0.0747268
max-left-strip,28,0.0751472
max-left-strip,29,0.0728826
max-left-strip,30,0.0760142
max-left-strip,31,0.072651
max-left-strip,32,0.072821
max-left-strip,33,0.07852
max-left-strip,34,0.0822584
max-left-strip,35,0.0834884
max-left-strip,36,0.0870528
max-left-strip,37,0.0881756
max-left-strip,38,0.0996648
max-left-strip,39,0.0910066
max-left-strip,40,0.0933764
max-left-strip,41,0.0981358
max-left-strip,42,0.0990678
max-left-strip,43,0.094079
max-left-strip,44,0.101069
max-left-strip,45,0.100859
max-left-strip,46,0.104673
max-left-strip,47,0.106504
max-left-strip,48,0.11353
max-left-strip,49,0.104345
max-left-strip,50,0.115352
max-left-strip,51,0.110471
max-left-strip,52,0.120006
max-left-strip,53,0.109624
