name,threads,time
mtrr,63,4.0386
mtrr,64,3.85472
intersecting-ranges,0,1.08026
intersecting-ranges,1,1.01724
intersecting-ranges,2,0.540838
intersecting-ranges,3,0.339865
intersecting-ranges,4,0.254429
intersecting-ranges,5,0.204756
intersecting-ranges,6,0.171928
intersecting-ranges,7,0.145721
intersecting-ranges,8,0.127375
intersecting-ranges,9,0.114963
intersecting-ranges,10,0.104495
intersecting-ranges,11,0.0955528
intersecting-ranges,12,0.088052
intersecting-ranges,13,0.0810846
intersecting-ranges,14,0.075627
intersecting-ranges,15,0.0705858
intersecting-ranges,16,0.0659136
intersecting-ranges,17,0.0624916
intersecting-ranges,18,0.058841
intersecting-ranges,19,0.0557586
intersecting-ranges,20,0.053809
intersecting-ranges,21,0.0520932
intersecting-ranges,22,0.0488282
intersecting-ranges,23,0.0465128
intersecting-ranges,24,0.045393
intersecting-ranges,25,0.043322
intersecting-ranges,26,0.0418192
intersecting-ranges,27,0.04787
intersecting-ranges,28,0.041834
intersecting-ranges,29,0.0398228
intersecting-ranges,30,0.0397008
intersecting-ranges,31,0.0382294
intersecting-ranges,32,0.038367
intersecting-ranges,33,0.036085
intersecting-ranges,34,0.0348534
intersecting-ranges,35,0.0335096
intersecting-ranges,36,0.0330184
intersecting-ranges,37,0.0315136
intersecting-ranges,38,0.0316862
intersecting-ranges,39,0.0310096
intersecting-ranges,40,0.0305174
intersecting-ranges,41,0.0302626
intersecting-ranges,42,0.0297786
intersecting-ranges,43,0.0298086
intersecting-ranges,44,0.0288982
intersecting-ranges,45,0.0281816
intersecting-ranges,46,0.030426
intersecting-ranges,47,0.0278822
intersecting-ranges,48,0.0282638
intersecting-ranges,49,0.0270196
intersecting-ranges,50,0.0266886
intersecting-ranges,51,0.0264442
intersecting-ranges,52,0.0260026
intersecting-ranges,53,0.0259096
intersecting-ranges,54,0.0255762
intersecting-ranges,55,0.0250646
intersecting-ranges,56,0.0249634
intersecting-ranges,57,0.0249352
intersecting-ranges,58,0.0243898
intersecting-ranges,59,0.0239694
intersecting-ranges,60,0.0238124
intersecting-ranges,61,0.0237058
intersecting-ranges,62,0.0233838
intersecting-ranges,63,0.0231626
intersecting-ranges,64,0.0231912
intersecting-ranges,0,1.1512
intersecting-ranges,1,1.0173
intersecting-ranges,2,0.530512
intersecting-ranges,3,0.348727
intersecting-ranges,4,0.255465
intersecting-ranges,5,0.204903
intersecting-ranges,6,0.171058
intersecting-ranges,7,0.14589
intersecting-ranges,8,0.131152
intersecting-ranges,9,0.117302
intersecting-ranges,10,0.10492
intersecting-ranges,11,0.0976656
intersecting-ranges,12,0.0875804
intersecting-ranges,13,0.0811098
intersecting-ranges,14,0.0750078
intersecting-ranges,15,0.0706374
intersecting-ranges,16,0.0659454
intersecting-ranges,17,0.0621692
intersecting-ranges,18,0.059029
intersecting-ranges,19,0.056047
intersecting-ranges,20,0.0529896
intersecting-ranges,21,0.051679
intersecting-ranges,22,0.0491786
intersecting-ranges,23,0.047491
intersecting-ranges,24,0.0456608
intersecting-ranges,25,0.043607
intersecting-ranges,26,0.0423066
intersecting-ranges,27,0.0404034
intersecting-ranges,28,0.0405156
intersecting-ranges,29,0.0382554
intersecting-ranges,30,0.037611
intersecting-ranges,31,0.0364096
intersecting-ranges,32,0.0359604
intersecting-ranges,33,0.034645
intersecting-ranges,34,0.0346068
intersecting-ranges,35,0.0332134
intersecting-ranges,36,0.0328318
intersecting-ranges,37,0.0397248
intersecting-ranges,38,0.0337388
intersecting-ranges,39,0.035625
intersecting-ranges,40,0.032326
intersecting-ranges,41,0.031975
intersecting-ranges,42,0.0320568
intersecting-ranges,43,0.0309538
intersecting-ranges,44,0.0340092
intersecting-ranges,45,0.0293806
intersecting-ranges,46,0.02862
intersecting-ranges,47,0.0279126
intersecting-ranges,48,0.0277452
intersecting-ranges,49,0.0269402
intersecting-ranges,50,0.026747
intersecting-ranges,51,0.0267082
intersecting-ranges,52,0.0262216
intersecting-ranges,53,0.0258838
intersecting-ranges,54,0.025266
intersecting-ranges,55,0.0255006
intersecting-ranges,56,0.02489
intersecting-ranges,57,0.0247646
intersecting-ranges,58,0.0244846
intersecting-ranges,59,0.024277
intersecting-ranges,60,0.0238174
intersecting-ranges,61,0.023928
intersecting-ranges,62,0.0308656
intersecting-ranges,63,0.0253988
intersecting-ranges,64,0.0244282
max-left-rect,0,56.996
max-left-rect,1,72.2562
max-left-rect,2,37.2391
max-left-rect,3,26.8251
max-left-rect,4,19.8576
max-left-rect,5,16.3697
max-left-rect,6,12.6893
max-left-rect,7,11.0693
max-left-rect,8,9.87867
max-left-rect,9,8.45711
max-left-rect,10,7.7502
max-left-rect,11,7.026
max-left-rect,12,6.49487
max-left-rect,13,6.09236
max-left-rect,14,5.76578
max-left-rect,15,5.42976
max-left-rect,16,5.10639
max-left-rect,17,4.90688
max-left-rect,18,4.84131
max-left-rect,19,4.66529
max-left-rect,20,4.46707
max-left-rect,21,4.05651
max-left-rect,22,3.79928
max-left-rect,23,4.28091
max-left-rect,24,3.92458
max-left-rect,25,3.88457
max-left-rect,26,3.86604
max-left-rect,27,3.97516
max-left-rect,28,3.56049
max-left-rect,29,3.71658
max-left-rect,30,3.61478
max-left-rect,31,3.37562
max-left-rect,32,3.58314
max-left-rect,33,3.22845
max-left-rect,34,4.12259
max-left-rect,35,3.72809
max-left-rect,36,3.81567
max-left-rect,37,3.37374
max-left-rect,38,3.93909
max-left-rect,39,3.82214
max-left-rect,40,3.73482
max-left-rect,41,4.61131
max-left-rect,42,4.69412
max-left-rect,43,5.40734
max-left-rect,44,4.35052
max-left-rect,45,3.60908
max-left-rect,46,4.01737
max-left-rect,47,6.07199
max-left-rect,48,5.85985
max-left-rect,49,4.84702
max-left-rect,50,5.38547
max-left-rect,51,4.57248
max-left-rect,52,5.32837
